run_id,pair_id,source_task,target_task,direction,mode,transfer_mode,epoch_budget,seed,E,K,F,fixed_ratio,approx_runtime_sec,approx_runtime_min,best_test_acc,final_test_acc,config_snapshot_mtime,run_summary_mtime,has_metrics_history,dynamic_runtime_sec,dynamic_runtime_min,runtime_diff_sec_vs_dynamic,runtime_ratio_vs_dynamic
hyb_vehicles1_to_vehicles2_E16_K4_F1_ep80_s1,vehicles1_to_vehicles2,vehicles1,vehicles2,vehicles1->vehicles2,hybrid_transfer,hybrid,80,1,16,4,1,0.25,82.453,1.374,0.8480000014305115,0.8079999995231628,1775931141.0620472,1775931223.5146852,True,78.115,1.302,4.338000000000008,1.0555335082890611
hyb_vehicles1_to_vehicles2_E16_K4_F1_ep80_s3,vehicles1_to_vehicles2,vehicles1,vehicles2,vehicles1->vehicles2,hybrid_transfer,hybrid,80,3,16,4,1,0.25,81.96,1.366,0.8219999971389771,0.8240000038146973,1775931226.478847,1775931308.439205,True,76.267,1.271,5.692999999999998,1.0746456527724966
hyb_vehicles1_to_vehicles2_E16_K4_F2_ep80_s1,vehicles1_to_vehicles2,vehicles1,vehicles2,vehicles1->vehicles2,hybrid_transfer,hybrid,80,1,16,4,2,0.5,82.392,1.373,0.8379999923706055,0.8399999990463257,1775931311.3713567,1775931393.7635229,True,78.115,1.302,4.277000000000001,1.0547526083338667
hyb_vehicles1_to_vehicles2_E16_K4_F2_ep80_s3,vehicles1_to_vehicles2,vehicles1,vehicles2,vehicles1->vehicles2,hybrid_transfer,hybrid,80,3,16,4,2,0.5,83.42,1.39,0.8080000019073487,0.7779999976158142,1775931396.763671,1775931480.1837034,True,76.267,1.271,7.153000000000006,1.0937889257477023
hyb_vehicles1_to_vehicles2_E16_K4_F3_ep80_s1,vehicles1_to_vehicles2,vehicles1,vehicles2,vehicles1->vehicles2,hybrid_transfer,hybrid,80,1,16,4,3,0.75,79.732,1.329,0.8280000038146973,0.8359999947547913,1775931483.1678445,1775931562.8995507,True,78.115,1.302,1.6170000000000044,1.020700249631953
hyb_vehicles1_to_vehicles2_E16_K4_F3_ep80_s3,vehicles1_to_vehicles2,vehicles1,vehicles2,vehicles1->vehicles2,hybrid_transfer,hybrid,80,3,16,4,3,0.75,80.964,1.349,0.8339999966621399,0.7999999923706055,1775931565.8316846,1775931646.7953224,True,76.267,1.271,4.697000000000003,1.0615862692907811
fix_vehicles1_to_vehicles2_E16_K4_F4_ep80_s1,vehicles1_to_vehicles2,vehicles1,vehicles2,vehicles1->vehicles2,hybrid_transfer,pure_fixed,80,1,16,4,4,1.0,79.371,1.323,0.8380000038146973,0.8399999971389771,1775929868.7261577,1775929948.0968792,True,78.115,1.302,1.2560000000000002,1.016078858093836
fix_vehicles1_to_vehicles2_E16_K4_F4_ep80_s3,vehicles1_to_vehicles2,vehicles1,vehicles2,vehicles1->vehicles2,hybrid_transfer,pure_fixed,80,3,16,4,4,1.0,79.099,1.318,0.8420000014305115,0.7780000042915344,1775929951.1929839,1775930030.2916245,True,76.267,1.271,2.832000000000008,1.0371327048395769
dyn_vehicles1_to_vehicles2_E16_K6_ep80_s1,vehicles1_to_vehicles2,vehicles1,vehicles2,vehicles1->vehicles2,target_dynamic,pure_dynamic,80,1,16,6,0,0.0,78.282,1.305,0.8280000057220459,0.8280000057220459,1775928795.5319018,1775928873.8139884,True,78.282,1.305,0.0,1.0
dyn_vehicles1_to_vehicles2_E16_K6_ep80_s3,vehicles1_to_vehicles2,vehicles1,vehicles2,vehicles1->vehicles2,target_dynamic,pure_dynamic,80,3,16,6,0,0.0,79.706,1.328,0.8019999995231628,0.8239999923706055,1775928876.6421976,1775928956.3478115,True,79.706,1.328,0.0,1.0
hyb_vehicles1_to_vehicles2_E16_K6_F1_ep80_s1,vehicles1_to_vehicles2,vehicles1,vehicles2,vehicles1->vehicles2,hybrid_transfer,hybrid,80,1,16,6,1,0.16666666666666666,84.432,1.407,0.8400000014305115,0.8340000014305115,1775931649.9874635,1775931734.4191427,True,78.282,1.305,6.150000000000006,1.0785621215605121
hyb_vehicles1_to_vehicles2_E16_K6_F1_ep80_s3,vehicles1_to_vehicles2,vehicles1,vehicles2,vehicles1->vehicles2,hybrid_transfer,hybrid,80,3,16,6,1,0.16666666666666666,82.508,1.375,0.8300000038146973,0.7579999976158142,1775931737.3712695,1775931819.8787699,True,79.706,1.328,2.8019999999999925,1.0351541916543296
hyb_vehicles1_to_vehicles2_E16_K6_F2_ep80_s1,vehicles1_to_vehicles2,vehicles1,vehicles2,vehicles1->vehicles2,hybrid_transfer,hybrid,80,1,16,6,2,0.3333333333333333,78.535,1.309,0.8339999990463257,0.8100000019073487,1775931822.9068968,1775931901.4421544,True,78.282,1.305,0.2530000000000001,1.0032319051633836
hyb_vehicles1_to_vehicles2_E16_K6_F2_ep80_s3,vehicles1_to_vehicles2,vehicles1,vehicles2,vehicles1->vehicles2,hybrid_transfer,hybrid,80,3,16,6,2,0.3333333333333333,82.231,1.371,0.8280000038146973,0.7880000019073486,1775931904.3502738,1775931986.581619,True,79.706,1.328,2.5249999999999915,1.0316789200311143
hyb_vehicles1_to_vehicles2_E16_K6_F4_ep80_s1,vehicles1_to_vehicles2,vehicles1,vehicles2,vehicles1->vehicles2,hybrid_transfer,hybrid,80,1,16,6,4,0.6666666666666666,83.439,1.391,0.8340000038146973,0.8139999995231628,1775931989.5657394,1775932073.0050757,True,78.282,1.305,5.1569999999999965,1.0658772131524488
hyb_vehicles1_to_vehicles2_E16_K6_F4_ep80_s3,vehicles1_to_vehicles2,vehicles1,vehicles2,vehicles1->vehicles2,hybrid_transfer,hybrid,80,3,16,6,4,0.6666666666666666,84.351,1.406,0.8259999971389771,0.8139999971389771,1775932075.9451923,1775932160.2965145,True,79.706,1.328,4.644999999999996,1.0582766667503074
fix_vehicles1_to_vehicles2_E16_K6_F6_ep80_s1,vehicles1_to_vehicles2,vehicles1,vehicles2,vehicles1->vehicles2,hybrid_transfer,pure_fixed,80,1,16,6,6,1.0,77.287,1.288,0.8560000014305115,0.8099999971389771,1775930033.3437252,1775930110.6302469,True,78.282,1.305,-0.9949999999999903,0.9872895429345189
fix_vehicles1_to_vehicles2_E16_K6_F6_ep80_s3,vehicles1_to_vehicles2,vehicles1,vehicles2,vehicles1->vehicles2,hybrid_transfer,pure_fixed,80,3,16,6,6,1.0,78.771,1.313,0.8140000014305114,0.7980000019073487,1775930113.5263405,1775930192.2968595,True,79.706,1.328,-0.9350000000000023,0.9882693900082804
dyn_vehicles1_to_vehicles2_E16_K8_ep80_s1,vehicles1_to_vehicles2,vehicles1,vehicles2,vehicles1->vehicles2,target_dynamic,pure_dynamic,80,1,16,8,0,0.0,78.113,1.302,0.8580000014305115,0.8260000019073487,1775928959.2920089,1775929037.4050229,True,78.113,1.302,0.0,1.0
dyn_vehicles1_to_vehicles2_E16_K8_ep80_s3,vehicles1_to_vehicles2,vehicles1,vehicles2,vehicles1->vehicles2,target_dynamic,pure_dynamic,80,3,16,8,0,0.0,78.105,1.302,0.8280000014305114,0.7919999995231628,1775929040.3452034,1775929118.449805,True,78.105,1.302,0.0,1.0
hyb_vehicles1_to_vehicles2_E16_K8_F1_ep80_s1,vehicles1_to_vehicles2,vehicles1,vehicles2,vehicles1->vehicles2,hybrid_transfer,hybrid,80,1,16,8,1,0.125,81.863,1.364,0.8220000038146973,0.8139999947547912,1775932163.3606346,1775932245.2238178,True,78.113,1.302,3.75,1.048007373932636
hyb_vehicles1_to_vehicles2_E16_K8_F1_ep80_s3,vehicles1_to_vehicles2,vehicles1,vehicles2,vehicles1->vehicles2,hybrid_transfer,hybrid,80,3,16,8,1,0.125,85.051,1.418,0.8239999923706055,0.8099999947547912,1775932248.1759322,1775932333.2272034,True,78.105,1.302,6.945999999999998,1.088931566481019
hyb_vehicles1_to_vehicles2_E16_K8_F2_ep80_s1,vehicles1_to_vehicles2,vehicles1,vehicles2,vehicles1->vehicles2,hybrid_transfer,hybrid,80,1,16,8,2,0.25,83.699,1.395,0.8380000038146973,0.8119999947547912,1775932336.1473153,1775932419.8465044,True,78.113,1.302,5.5859999999999985,1.0715117842100546
hyb_vehicles1_to_vehicles2_E16_K8_F2_ep80_s3,vehicles1_to_vehicles2,vehicles1,vehicles2,vehicles1->vehicles2,hybrid_transfer,hybrid,80,3,16,8,2,0.25,83.667,1.394,0.8139999990463257,0.8139999990463257,1775932422.8226173,1775932506.48978,True,78.105,1.302,5.561999999999998,1.0712118302285385
hyb_vehicles1_to_vehicles2_E16_K8_F4_ep80_s1,vehicles1_to_vehicles2,vehicles1,vehicles2,vehicles1->vehicles2,hybrid_transfer,hybrid,80,1,16,8,4,0.5,84.751,1.413,0.8179999942779541,0.8260000014305114,1775932509.4538915,1775932594.2050736,True,78.113,1.302,6.638000000000005,1.084979452843957
hyb_vehicles1_to_vehicles2_E16_K8_F4_ep80_s3,vehicles1_to_vehicles2,vehicles1,vehicles2,vehicles1->vehicles2,hybrid_transfer,hybrid,80,3,16,8,4,0.5,85.432,1.424,0.8179999923706055,0.8239999947547912,1775932597.153184,1775932682.58471,True,78.105,1.302,7.326999999999998,1.0938096152615069
hyb_vehicles1_to_vehicles2_E16_K8_F6_ep80_s1,vehicles1_to_vehicles2,vehicles1,vehicles2,vehicles1->vehicles2,hybrid_transfer,hybrid,80,1,16,8,6,0.75,81.813,1.364,0.8339999990463257,0.8079999923706055,1775932685.5485752,1775932767.3613188,True,78.113,1.302,3.700000000000003,1.0473672756135344
hyb_vehicles1_to_vehicles2_E16_K8_F6_ep80_s3,vehicles1_to_vehicles2,vehicles1,vehicles2,vehicles1->vehicles2,hybrid_transfer,hybrid,80,3,16,8,6,0.75,85.553,1.426,0.8279999947547912,0.8220000038146973,1775932770.2372198,1775932855.790696,True,78.105,1.302,7.447999999999993,1.095358811855835
fix_vehicles1_to_vehicles2_E16_K8_F8_ep80_s1,vehicles1_to_vehicles2,vehicles1,vehicles2,vehicles1->vehicles2,hybrid_transfer,pure_fixed,80,1,16,8,8,1.0,79.655,1.328,0.8159999971389771,0.8340000014305115,1775930195.2889545,1775930274.9434574,True,78.113,1.302,1.5420000000000016,1.0197406321611
fix_vehicles1_to_vehicles2_E16_K8_F8_ep80_s3,vehicles1_to_vehicles2,vehicles1,vehicles2,vehicles1->vehicles2,hybrid_transfer,pure_fixed,80,3,16,8,8,1.0,82.203,1.37,0.8339999923706055,0.8019999947547912,1775930277.9235501,1775930360.1260934,True,78.105,1.302,4.097999999999999,1.0524678317649319
dyn_vehicles1_to_vehicles2_E32_K4_ep80_s1,vehicles1_to_vehicles2,vehicles1,vehicles2,vehicles1->vehicles2,target_dynamic,pure_dynamic,80,1,32,4,0,0.0,97.861,1.631,0.8399999990463257,0.7999999928474426,1775929121.3539693,1775929219.2152472,True,97.861,1.631,0.0,1.0
dyn_vehicles1_to_vehicles2_E32_K4_ep80_s3,vehicles1_to_vehicles2,vehicles1,vehicles2,vehicles1->vehicles2,target_dynamic,pure_dynamic,80,3,32,4,0,0.0,97.265,1.621,0.8019999923706055,0.8199999947547912,1775929222.279405,1775929319.544204,True,97.265,1.621,0.0,1.0
hyb_vehicles1_to_vehicles2_E32_K4_F1_ep80_s1,vehicles1_to_vehicles2,vehicles1,vehicles2,vehicles1->vehicles2,hybrid_transfer,hybrid,80,1,32,4,1,0.25,104.578,1.743,0.8279999995231628,0.7759999928474426,1775932858.84662,1775932963.4245522,True,97.861,1.631,6.716999999999999,1.0686381704662735
hyb_vehicles1_to_vehicles2_E32_K4_F1_ep80_s3,vehicles1_to_vehicles2,vehicles1,vehicles2,vehicles1->vehicles2,hybrid_transfer,hybrid,80,3,32,4,1,0.25,98.835,1.647,0.8239999995231628,0.8320000019073487,1775932966.3685079,1775933065.2033985,True,97.265,1.621,1.5699999999999932,1.0161414691821313
hyb_vehicles1_to_vehicles2_E32_K4_F2_ep80_s1,vehicles1_to_vehicles2,vehicles1,vehicles2,vehicles1->vehicles2,hybrid_transfer,hybrid,80,1,32,4,2,0.5,100.904,1.682,0.8280000014305114,0.7840000042915344,1775933068.1633759,1775933169.0669343,True,97.861,1.631,3.042999999999992,1.0310951247177118
hyb_vehicles1_to_vehicles2_E32_K4_F2_ep80_s3,vehicles1_to_vehicles2,vehicles1,vehicles2,vehicles1->vehicles2,hybrid_transfer,hybrid,80,3,32,4,2,0.5,102.048,1.701,0.8059999923706055,0.8019999947547912,1775933172.11893,1775933274.1670637,True,97.265,1.621,4.783000000000001,1.0491749344574102
hyb_vehicles1_to_vehicles2_E32_K4_F3_ep80_s1,vehicles1_to_vehicles2,vehicles1,vehicles2,vehicles1->vehicles2,hybrid_transfer,hybrid,80,1,32,4,3,0.75,100.837,1.681,0.8300000042915344,0.7819999928474426,1775933277.1510751,1775933377.987674,True,97.861,1.631,2.975999999999999,1.0304104801708545
hyb_vehicles1_to_vehicles2_E32_K4_F3_ep80_s3,vehicles1_to_vehicles2,vehicles1,vehicles2,vehicles1->vehicles2,hybrid_transfer,hybrid,80,3,32,4,3,0.75,100.481,1.675,0.8139999971389771,0.8139999971389771,1775933380.9356976,1775933481.4166713,True,97.265,1.621,3.215999999999994,1.0330643088469644
fix_vehicles1_to_vehicles2_E32_K4_F4_ep80_s1,vehicles1_to_vehicles2,vehicles1,vehicles2,vehicles1->vehicles2,hybrid_transfer,pure_fixed,80,1,32,4,4,1.0,102.722,1.712,0.8579999990463257,0.7839999952316284,1775930363.0381827,1775930465.7604234,True,97.861,1.631,4.86099999999999,1.0496724946607943
fix_vehicles1_to_vehicles2_E32_K4_F4_ep80_s3,vehicles1_to_vehicles2,vehicles1,vehicles2,vehicles1->vehicles2,hybrid_transfer,pure_fixed,80,3,32,4,4,1.0,103.171,1.72,0.8299999947547912,0.8019999995231628,1775930468.6710553,1775930571.8425477,True,97.265,1.621,5.906000000000006,1.060720711458387
dyn_vehicles1_to_vehicles2_E32_K6_ep80_s1,vehicles1_to_vehicles2,vehicles1,vehicles2,vehicles1->vehicles2,target_dynamic,pure_dynamic,80,1,32,6,0,0.0,99.261,1.654,0.7599999928474426,0.8119999947547912,1775929322.476343,1775929421.736864,True,99.261,1.654,0.0,1.0
dyn_vehicles1_to_vehicles2_E32_K6_ep80_s3,vehicles1_to_vehicles2,vehicles1,vehicles2,vehicles1->vehicles2,target_dynamic,pure_dynamic,80,3,32,6,0,0.0,98.76,1.646,0.7880000019073486,0.8139999923706055,1775929424.7089946,1775929523.4691837,True,98.76,1.646,0.0,1.0
hyb_vehicles1_to_vehicles2_E32_K6_F1_ep80_s1,vehicles1_to_vehicles2,vehicles1,vehicles2,vehicles1->vehicles2,hybrid_transfer,hybrid,80,1,32,6,1,0.16666666666666666,102.109,1.702,0.8179999971389771,0.784,1775933484.320704,1775933586.4300077,True,99.261,1.654,2.847999999999999,1.0286920341322372
hyb_vehicles1_to_vehicles2_E32_K6_F1_ep80_s3,vehicles1_to_vehicles2,vehicles1,vehicles2,vehicles1->vehicles2,hybrid_transfer,hybrid,80,3,32,6,1,0.16666666666666666,102.298,1.705,0.8480000014305115,0.8480000014305115,1775933589.3340485,1775933691.6316135,True,98.76,1.646,3.5379999999999967,1.0358242203321182
hyb_vehicles1_to_vehicles2_E32_K6_F2_ep80_s1,vehicles1_to_vehicles2,vehicles1,vehicles2,vehicles1->vehicles2,hybrid_transfer,hybrid,80,1,32,6,2,0.3333333333333333,103.326,1.722,0.8280000014305114,0.7559999976158142,1775933694.5156608,1775933797.8414552,True,99.261,1.654,4.064999999999998,1.0409526400096714
hyb_vehicles1_to_vehicles2_E32_K6_F2_ep80_s3,vehicles1_to_vehicles2,vehicles1,vehicles2,vehicles1->vehicles2,hybrid_transfer,hybrid,80,3,32,6,2,0.3333333333333333,102.966,1.716,0.8260000038146973,0.8139999971389771,1775933800.8535101,1775933903.8194723,True,98.76,1.646,4.205999999999989,1.0425880923450788
hyb_vehicles1_to_vehicles2_E32_K6_F4_ep80_s1,vehicles1_to_vehicles2,vehicles1,vehicles2,vehicles1->vehicles2,hybrid_transfer,hybrid,80,1,32,6,4,0.6666666666666666,102.59,1.71,0.8379999947547913,0.7079999961853027,1775933906.7555306,1775934009.3454561,True,99.261,1.654,3.3290000000000077,1.033537844672127
hyb_vehicles1_to_vehicles2_E32_K6_F4_ep80_s3,vehicles1_to_vehicles2,vehicles1,vehicles2,vehicles1->vehicles2,hybrid_transfer,hybrid,80,3,32,6,4,0.6666666666666666,100.28,1.671,0.8459999966621399,0.8399999923706055,1775934012.340021,1775934112.6200168,True,98.76,1.646,1.519999999999996,1.0153908464965573
fix_vehicles1_to_vehicles2_E32_K6_F6_ep80_s1,vehicles1_to_vehicles2,vehicles1,vehicles2,vehicles1->vehicles2,hybrid_transfer,pure_fixed,80,1,32,6,6,1.0,102.16,1.703,0.8039999971389771,0.7599999933242798,1775930574.8851166,1775930677.0448315,True,99.261,1.654,2.899000000000001,1.0292058310917682
fix_vehicles1_to_vehicles2_E32_K6_F6_ep80_s3,vehicles1_to_vehicles2,vehicles1,vehicles2,vehicles1->vehicles2,hybrid_transfer,pure_fixed,80,3,32,6,6,1.0,103.097,1.718,0.8319999995231628,0.8139999995231628,1775930679.9650939,1775930783.0618246,True,98.76,1.646,4.336999999999989,1.0439145402997163
dyn_vehicles1_to_vehicles2_E32_K8_ep80_s1,vehicles1_to_vehicles2,vehicles1,vehicles2,vehicles1->vehicles2,target_dynamic,pure_dynamic,80,1,32,8,0,0.0,99.368,1.656,0.8319999995231628,0.7819999976158142,1775929526.421305,1775929625.7892647,True,99.368,1.656,0.0,1.0
dyn_vehicles1_to_vehicles2_E32_K8_ep80_s3,vehicles1_to_vehicles2,vehicles1,vehicles2,vehicles1->vehicles2,target_dynamic,pure_dynamic,80,3,32,8,0,0.0,99.464,1.658,0.8320000009536743,0.8059999947547912,1775929628.6453753,1775929728.1091292,True,99.464,1.658,0.0,1.0
hyb_vehicles1_to_vehicles2_E32_K8_F1_ep80_s1,vehicles1_to_vehicles2,vehicles1,vehicles2,vehicles1->vehicles2,hybrid_transfer,hybrid,80,1,32,8,1,0.125,101.094,1.685,0.7999999971389771,0.8119999995231628,1775934115.538621,1775934216.6326697,True,99.368,1.656,1.725999999999999,1.0173697769905805
hyb_vehicles1_to_vehicles2_E32_K8_F1_ep80_s3,vehicles1_to_vehicles2,vehicles1,vehicles2,vehicles1->vehicles2,hybrid_transfer,hybrid,80,3,32,8,1,0.125,101.786,1.696,0.8399999923706055,0.8460000014305115,1775934219.548736,1775934321.3350925,True,99.464,1.658,2.3220000000000027,1.023345129896244
hyb_vehicles1_to_vehicles2_E32_K8_F2_ep80_s1,vehicles1_to_vehicles2,vehicles1,vehicles2,vehicles1->vehicles2,hybrid_transfer,hybrid,80,1,32,8,2,0.25,101.858,1.698,0.8539999966621399,0.8319999923706055,1775934324.255161,1775934426.1135802,True,99.368,1.656,2.490000000000009,1.0250583688913937
hyb_vehicles1_to_vehicles2_E32_K8_F2_ep80_s3,vehicles1_to_vehicles2,vehicles1,vehicles2,vehicles1->vehicles2,hybrid_transfer,hybrid,80,3,32,8,2,0.25,98.326,1.639,0.8319999923706055,0.8179999947547912,1775934429.02565,1775934527.3520327,True,99.464,1.658,-1.1380000000000052,0.9885586744952948
hyb_vehicles1_to_vehicles2_E32_K8_F4_ep80_s1,vehicles1_to_vehicles2,vehicles1,vehicles2,vehicles1->vehicles2,hybrid_transfer,hybrid,80,1,32,8,4,0.5,102.735,1.712,0.8280000014305114,0.8280000038146973,1775934530.348106,1775934633.0826359,True,99.368,1.656,3.3670000000000044,1.0338841478141858
hyb_vehicles1_to_vehicles2_E32_K8_F4_ep80_s3,vehicles1_to_vehicles2,vehicles1,vehicles2,vehicles1->vehicles2,hybrid_transfer,hybrid,80,3,32,8,4,0.5,103.863,1.731,0.8259999971389771,0.8339999990463257,1775934636.0467093,1775934739.9099731,True,99.464,1.658,4.399000000000001,1.0442270570256575
hyb_vehicles1_to_vehicles2_E32_K8_F6_ep80_s1,vehicles1_to_vehicles2,vehicles1,vehicles2,vehicles1->vehicles2,hybrid_transfer,hybrid,80,1,32,8,6,0.75,101.311,1.689,0.8519999923706054,0.782,1775934742.9503157,1775934844.2610393,True,99.368,1.656,1.943000000000012,1.0195535786168586
hyb_vehicles1_to_vehicles2_E32_K8_F6_ep80_s3,vehicles1_to_vehicles2,vehicles1,vehicles2,vehicles1->vehicles2,hybrid_transfer,hybrid,80,3,32,8,6,0.75,103.122,1.719,0.8340000014305115,0.8240000014305114,1775934847.2253342,1775934950.3470109,True,99.464,1.658,3.6580000000000013,1.0367771253921017
fix_vehicles1_to_vehicles2_E32_K8_F8_ep80_s1,vehicles1_to_vehicles2,vehicles1,vehicles2,vehicles1->vehicles2,hybrid_transfer,pure_fixed,80,1,32,8,8,1.0,102.312,1.705,0.8020000019073487,0.8439999923706055,1775930786.0540633,1775930888.3658006,True,99.368,1.656,2.9440000000000026,1.0296272441832381
fix_vehicles1_to_vehicles2_E32_K8_F8_ep80_s3,vehicles1_to_vehicles2,vehicles1,vehicles2,vehicles1->vehicles2,hybrid_transfer,pure_fixed,80,3,32,8,8,1.0,102.475,1.708,0.8299999923706055,0.8139999923706055,1775930891.3500147,1775930993.8250115,True,99.464,1.658,3.0109999999999957,1.030272259309901
dyn_vehicles1_to_vehicles2_E8_K4_ep100_s1,vehicles1_to_vehicles2,vehicles1,vehicles2,vehicles1->vehicles2,target_dynamic,pure_dynamic,100,1,8,4,0,0.0,86.038,1.434,0.8000000042915344,0.8199999971389771,1775896730.5906854,1775896816.6287446,True,86.038,1.434,0.0,1.0
hyb_vehicles1_to_vehicles2_E8_K4_F1_ep100_s1,vehicles1_to_vehicles2,vehicles1,vehicles2,vehicles1->vehicles2,hybrid_transfer,hybrid,100,1,8,4,1,0.25,87.324,1.455,0.8260000019073487,0.8060000019073487,1775899926.9679017,1775900014.292131,True,86.038,1.434,1.2860000000000014,1.0149468839350055
hyb_vehicles1_to_vehicles2_E8_K4_F2_ep100_s1,vehicles1_to_vehicles2,vehicles1,vehicles2,vehicles1->vehicles2,hybrid_transfer,hybrid,100,1,8,4,2,0.5,86.7,1.445,0.8279999923706055,0.8179999923706055,1775900017.1962652,1775900103.8961074,True,86.038,1.434,0.6620000000000061,1.0076942746228412
hyb_vehicles1_to_vehicles2_E8_K4_F3_ep100_s1,vehicles1_to_vehicles2,vehicles1,vehicles2,vehicles1->vehicles2,hybrid_transfer,hybrid,100,1,8,4,3,0.75,85.856,1.431,0.8560000038146973,0.7859999976158142,1775900106.8002307,1775900192.6557415,True,86.038,1.434,-0.18200000000000216,0.9978846556172853
fix_vehicles1_to_vehicles2_E8_K4_F4_ep100_s1,vehicles1_to_vehicles2,vehicles1,vehicles2,vehicles1->vehicles2,hybrid_transfer,pure_fixed,100,1,8,4,4,1.0,85.502,1.425,0.8359999923706055,0.8659999942779542,1775897504.9998097,1775897590.5015802,True,86.038,1.434,-0.5360000000000014,0.9937701945651921
dyn_vehicles1_to_vehicles2_E16_K4_ep100_s1,vehicles1_to_vehicles2,vehicles1,vehicles2,vehicles1->vehicles2,target_dynamic,pure_dynamic,100,1,16,4,0,0.0,98.776,1.646,0.8220000042915344,0.8379999923706055,1775896041.330491,1775896140.1060004,True,98.776,1.646,0.0,1.0
hyb_vehicles1_to_vehicles2_E16_K4_F1_ep100_s1,vehicles1_to_vehicles2,vehicles1,vehicles2,vehicles1->vehicles2,hybrid_transfer,hybrid,100,1,16,4,1,0.25,100.41,1.674,0.8419999923706055,0.77,1775897593.4976423,1775897693.9077058,True,98.776,1.646,1.6340000000000003,1.0165424799546448
hyb_vehicles1_to_vehicles2_E16_K4_F2_ep100_s1,vehicles1_to_vehicles2,vehicles1,vehicles2,vehicles1->vehicles2,hybrid_transfer,hybrid,100,1,16,4,2,0.5,100.886,1.681,0.8099999995231628,0.8300000014305114,1775897696.843766,1775897797.7298255,True,98.776,1.646,2.1099999999999994,1.0213614643233173
hyb_vehicles1_to_vehicles2_E16_K4_F3_ep100_s1,vehicles1_to_vehicles2,vehicles1,vehicles2,vehicles1->vehicles2,hybrid_transfer,hybrid,100,1,16,4,3,0.75,100.0,1.667,0.8339999990463257,0.8020000038146973,1775897800.7298865,1775897900.7294536,True,98.776,1.646,1.2240000000000038,1.0123916740908723
fix_vehicles1_to_vehicles2_E16_K4_F4_ep100_s1,vehicles1_to_vehicles2,vehicles1,vehicles2,vehicles1->vehicles2,hybrid_transfer,pure_fixed,100,1,16,4,4,1.0,97.65,1.628,0.8039999947547912,0.8019999995231628,1775896819.5648139,1775896917.215083,True,98.776,1.646,-1.1259999999999906,0.9886004697497369
dyn_vehicles1_to_vehicles2_E16_K6_ep100_s1,vehicles1_to_vehicles2,vehicles1,vehicles2,vehicles1->vehicles2,target_dynamic,pure_dynamic,100,1,16,6,0,0.0,98.435,1.641,0.8420000038146973,0.7960000019073487,1775896143.0461004,1775896241.481319,True,98.435,1.641,0.0,1.0
hyb_vehicles1_to_vehicles2_E16_K6_F1_ep100_s1,vehicles1_to_vehicles2,vehicles1,vehicles2,vehicles1->vehicles2,hybrid_transfer,hybrid,100,1,16,6,1,0.16666666666666666,101.304,1.688,0.8379999923706055,0.8379999923706055,1775897903.6574469,1775898004.9613957,True,98.435,1.641,2.8689999999999998,1.0291461370447503
hyb_vehicles1_to_vehicles2_E16_K6_F2_ep100_s1,vehicles1_to_vehicles2,vehicles1,vehicles2,vehicles1->vehicles2,hybrid_transfer,hybrid,100,1,16,6,2,0.3333333333333333,100.486,1.675,0.8199999995231628,0.8679999990463256,1775898007.9813995,1775898108.4674122,True,98.435,1.641,2.051000000000002,1.0208360847259612
hyb_vehicles1_to_vehicles2_E16_K6_F4_ep100_s1,vehicles1_to_vehicles2,vehicles1,vehicles2,vehicles1->vehicles2,hybrid_transfer,hybrid,100,1,16,6,4,0.6666666666666666,102.387,1.706,0.8559999990463257,0.8420000038146973,1775898111.4939106,1775898213.881347,True,98.435,1.641,3.951999999999998,1.0401483212272058
fix_vehicles1_to_vehicles2_E16_K6_F6_ep100_s1,vehicles1_to_vehicles2,vehicles1,vehicles2,vehicles1->vehicles2,hybrid_transfer,pure_fixed,100,1,16,6,6,1.0,98.57,1.643,0.8140000019073487,0.7939999995231628,1775896920.1711507,1775897018.7413802,True,98.435,1.641,0.1349999999999909,1.001371463402245
dyn_vehicles1_to_vehicles2_E16_K8_ep100_s1,vehicles1_to_vehicles2,vehicles1,vehicles2,vehicles1->vehicles2,target_dynamic,pure_dynamic,100,1,16,8,0,0.0,98.871,1.648,0.8380000038146973,0.8179999923706055,1775896244.3894105,1775896343.2604134,True,98.871,1.648,0.0,1.0
hyb_vehicles1_to_vehicles2_E16_K8_F1_ep100_s1,vehicles1_to_vehicles2,vehicles1,vehicles2,vehicles1->vehicles2,hybrid_transfer,hybrid,100,1,16,8,1,0.125,100.809,1.68,0.8359999990463257,0.8019999995231628,1775898217.001367,1775898317.8101184,True,98.871,1.648,1.9380000000000024,1.0196012986618928
hyb_vehicles1_to_vehicles2_E16_K8_F2_ep100_s1,vehicles1_to_vehicles2,vehicles1,vehicles2,vehicles1->vehicles2,hybrid_transfer,hybrid,100,1,16,8,2,0.25,102.849,1.714,0.8520000038146973,0.7700000042915345,1775898320.7021427,1775898423.5510883,True,98.871,1.648,3.9780000000000086,1.04023424462178
hyb_vehicles1_to_vehicles2_E16_K8_F4_ep100_s1,vehicles1_to_vehicles2,vehicles1,vehicles2,vehicles1->vehicles2,hybrid_transfer,hybrid,100,1,16,8,4,0.5,100.125,1.669,0.8559999966621399,0.8360000038146973,1775898426.4911177,1775898526.6161804,True,98.871,1.648,1.2540000000000049,1.012683193251813
